17:24:22 0
17:24:23 53461
17:24:23 275834
17:24:24 318434
17:24:24 322061
17:24:25 319905
17:24:25 313482
17:27:46 0
17:27:47 32004
17:27:47 238950
17:27:48 283871
17:27:48 287699
17:27:49 282676
17:27:49 283129
17:27:50 279103
17:27:50 277495
17:27:51 278972
17:27:51 273992
17:27:52 274843
17:27:52 277313
17:29:52 0
17:29:53 32322
17:29:53 203082
17:29:54 253014
17:29:54 259306
17:29:55 253461
17:29:55 251003
17:29:56 247370
17:29:56 247827
17:29:57 244311
17:29:57 243889
17:29:58 242818
11:11:48 0
11:11:48 101335
11:11:49 254851
11:11:49 277167
11:11:50 276130
11:11:50 276934
11:11:51 278889
11:11:51 274365
11:11:52 271835
11:18:12 0
11:18:13 23916
11:18:13 3603
11:18:14 502
11:18:14 65
11:18:15 50
11:18:15 4
11:18:16 0
11:18:16 91906
11:18:17 112685
11:18:17 141103
11:18:18 189128
11:18:18 231660
11:18:19 253178
11:18:19 317235
11:18:20 108562
11:18:20 14458
11:18:21 2113
11:18:21 292
11:18:22 36
11:18:22 2
11:18:23 0
11:18:23 0
11:18:24 0
11:18:24 0
11:18:31 0
11:18:31 0
11:18:32 23782
11:18:32 151086
11:18:33 116185
11:18:33 70120
11:18:34 11035
11:18:34 1513
11:18:35 214
11:18:35 26
11:18:36 0
11:18:36 0
11:18:37 0
11:18:37 0
11:18:38 0
11:18:38 0
11:18:39 0
11:18:39 0
11:18:40 0
11:18:40 0
