TransVit -> No-Color
Date : 22-01-2016 15:00:25
Temps   Vitesse
15:00:25 0
15:00:26 0
15:00:26 0
15:00:27 0
15:00:27 0
15:00:28 0
15:00:28 0
15:00:29 0
15:00:29 0
15:00:30 0
15:00:30 0
15:00:31 0
15:00:31 0
15:00:32 0
15:00:32 0
15:00:33 0
15:00:33 0
15:00:34 0
15:00:34 0
15:00:35 0
15:00:35 0
15:00:36 0
15:00:36 0
15:00:37 0
15:00:37 0
15:00:38 0
15:00:38 0
15:00:39 0
15:00:39 0
15:00:40 0
15:00:40 0
15:00:41 0
15:00:41 0
15:00:42 0
15:00:42 0
15:00:43 0
15:00:43 0
15:00:44 0
15:00:44 0
15:00:45 0
15:00:45 0
15:00:46 0
15:00:46 0
15:00:47 0
15:00:47 0
15:00:48 0
15:00:48 0
15:00:49 0
15:00:49 0
15:00:50 0
15:00:50 0
15:00:51 0
15:00:51 0
15:00:52 0
15:00:52 0
15:00:53 0
15:00:53 0
15:00:54 0
15:00:54 0
15:00:55 0
15:00:55 0
15:00:56 0
15:00:56 0
15:00:57 0
15:00:57 0
15:00:58 0
15:00:58 0
15:00:59 0
15:00:59 0
15:01:00 0
15:01:00 0
15:01:01 0
15:01:01 0
15:01:02 0
15:01:02 0
15:01:03 0
15:01:03 0
15:01:04 0
15:01:04 0
15:01:05 0
15:01:05 0
15:01:06 0
15:01:06 0
15:01:07 0
15:01:07 0
15:01:08 0
15:01:08 0
15:01:09 0
15:01:09 0
15:01:10 0
15:01:10 0
15:01:11 0
15:01:11 0
15:01:12 0
15:01:12 0
15:01:13 0
15:01:13 0
15:01:14 0
15:01:14 0
15:01:15 0
15:01:15 0
15:01:16 0
15:01:16 0
15:01:17 0
15:01:17 0
15:01:18 0
15:01:18 0
15:01:19 0
15:01:19 0
15:01:20 0
15:01:20 0
15:01:21 0
15:01:21 0
15:01:22 0
15:01:22 0
15:01:23 0
15:01:23 0
15:01:24 0
15:01:24 0
15:01:25 0
15:01:25 0
15:01:26 0
15:01:26 0
15:01:27 0
15:01:27 0
15:01:28 0
15:01:28 0
15:01:29 0
15:01:29 0
15:01:30 0
15:01:30 0
15:01:31 0
15:01:31 0
15:01:32 0
15:01:32 0
15:01:33 0
15:01:33 0
15:01:34 0
15:01:34 0
15:01:35 0
15:01:35 0
15:01:36 0
15:01:36 0
15:01:37 0
15:01:37 0
15:01:38 0
15:01:38 0
15:01:39 0
15:01:39 0
15:01:40 0
15:01:40 0
15:01:41 0
15:01:41 0
15:01:42 0
15:01:42 0
15:01:43 0
15:01:43 0
15:01:44 0
15:01:44 0
15:01:45 0
15:01:45 0
15:01:46 0
15:01:46 0
15:01:47 0
15:01:47 0
15:01:48 0
15:01:48 0
15:01:49 0
15:01:49 0
15:01:50 0
15:01:50 0
15:01:51 0
15:01:51 0
15:01:52 0
15:01:52 0
15:01:53 0
15:01:53 0
15:01:54 0
15:01:54 0
15:01:55 0
15:01:55 0
15:01:56 0
15:01:56 0
15:01:57 0
15:01:57 0
15:01:58 0
15:01:58 0
15:01:59 0
15:01:59 0
15:02:00 0
15:02:00 0
15:02:01 0
15:02:01 0
15:02:02 0
15:02:02 0
15:02:03 0
15:02:03 0
15:02:04 0
15:02:05 0
15:02:05 0
15:02:06 0
15:02:06 0
15:02:07 0
15:02:07 0
15:02:08 0
15:02:08 0
15:02:09 0
15:02:09 0
15:02:10 0
15:02:10 0
15:02:11 0
15:02:11 0
15:02:12 0
15:02:12 0
15:02:13 0
15:02:13 0
15:02:14 0
